Category	ID	Term	adj_pval	Orthogroups	Genes
BP	GO:0007623	circadian rhythm	0.0025	OG0000860, OG0000628	Tfasc_v1.10731, Tfasc_v1.10734, Tfasc_v1.10739, Tfasc_v1.21339
BP	GO:0009903	chloroplast avoidance movement	0.0065	OG0001993, OG0007738	Tfasc_v1.08677, Tfasc_v1.20194
BP	GO:0009904	chloroplast accumulation movement	0.0065	OG0001993, OG0007738	Tfasc_v1.08677, Tfasc_v1.20194
BP	GO:0048481	plant ovule development	0.011	OG0002971, OG0015663	Tfasc_v1.06437, Tfasc_v1.08074
BP	GO:0048255	mRNA stabilization	0.0125	OG0015481	Tfasc_v1.07867
BP	GO:0010335	response to non-ionic osmotic stress	0.0125	OG0001879	Tfasc_v1.14287
BP	GO:0006982	response to lipid hydroperoxide	0.0125	OG0001879	Tfasc_v1.14287
BP	GO:1903335	regulation of vacuolar transport	0.0125	OG0007267	Tfasc_v1.09150
BP	GO:0017186	peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase	0.0125	OG0012744	Tfasc_v1.20771
BP	GO:0035998	7,8-dihydroneopterin 3'-triphosphate biosynthetic process	0.0125	OG0008051	Tfasc_v1.15129
BP	GO:0010845	positive regulation of reciprocal meiotic recombination	0.0125	OG0008913	Tfasc_v1.24271
BP	GO:0006357	regulation of transcription by RNA polymerase II	0.0179	OG0007114, OG0004759, OG0015962, OG0005211, OG0004905, OG0007535, OG0012987, OG0002112, OG0000768	Tfasc_v1.08834, Tfasc_v1.10681, Tfasc_v1.12091, Tfasc_v1.14807, Tfasc_v1.18481, Tfasc_v1.22245, Tfasc_v1.23793, Tfasc_v1.24846, Tfasc_v1.26701
BP	GO:0010224	response to UV-B	0.0186	OG0010936, OG0001879	Tfasc_v1.10901, Tfasc_v1.14287
BP	GO:0032968	positive regulation of transcription elongation from RNA polymerase II promoter	0.0231	OG0015962, OG0007535	Tfasc_v1.12091, Tfasc_v1.22245
BP	GO:0009590	detection of gravity	0.0248	OG0003440	Tfasc_v1.15545
BP	GO:0010597	green leaf volatile biosynthetic process	0.0248	OG0001861	Tfasc_v1.13776
BP	GO:0017014	protein nitrosylation	0.0248	OG0000628	Tfasc_v1.21339
BP	GO:0042766	nucleosome mobilization	0.0248	OG0011036	Tfasc_v1.18078
BP	GO:0006398	mRNA 3'-end processing by stem-loop binding and cleavage	0.0248	OG0010846	Tfasc_v1.02322
BP	GO:0080001	mucilage extrusion from seed coat	0.0248	OG0007267	Tfasc_v1.09150
BP	GO:0006481	C-terminal protein methylation	0.0248	OG0015684	Tfasc_v1.26297
BP	GO:0006424	glutamyl-tRNA aminoacylation	0.0248	OG0002971	Tfasc_v1.06437
BP	GO:0033484	nitric oxide homeostasis	0.0248	OG0000628	Tfasc_v1.21339
BP	GO:0070537	histone H2A K63-linked deubiquitination	0.0248	OG0003494	Tfasc_v1.09286
BP	GO:0042542	response to hydrogen peroxide	0.033	OG0001060, OG0000628	Tfasc_v1.15772, Tfasc_v1.21339
