Category	ID	Term	adj_pval	Orthogroups	Genes
BP	GO:0006364	rRNA processing	0.00057	OG0004801, OG0000200, OG0003427, OG0000666, OG0001664, OG0001618, OG0001774, OG0001956	Tfasc_v1.03365, Tfasc_v1.11802, Tfasc_v1.11809, Tfasc_v1.15245, Tfasc_v1.17835, Tfasc_v1.17836, Tfasc_v1.18502, Tfasc_v1.21514, Tfasc_v1.27455, Tfasc_v1.28063
BP	GO:0016973	poly(A)+ mRNA export from nucleus	0.00239	OG0015160, OG0015650	Tfasc_v1.30365, Tfasc_v1.30419
BP	GO:0034497	protein localization to phagophore assembly site	0.00239	OG0015768, OG0006845	Tfasc_v1.26429, Tfasc_v1.27782
BP	GO:0006515	protein quality control for misfolded or incompletely synthesized proteins	0.00416	OG0000200	Tfasc_v1.11802, Tfasc_v1.11809, Tfasc_v1.17141
BP	GO:0044804	autophagy of nucleus	0.00589	OG0015768, OG0006845	Tfasc_v1.26429, Tfasc_v1.27782
BP	GO:0009809	lignin biosynthetic process	0.00676	OG0004893, OG0001542	Tfasc_v1.03333, Tfasc_v1.07798
BP	GO:0009915	phloem sucrose loading	0.00835	OG0009045	Tfasc_v1.16492
BP	GO:0000422	autophagy of mitochondrion	0.00866	OG0015768, OG0006845	Tfasc_v1.26429, Tfasc_v1.27782
BP	GO:0006904	vesicle docking involved in exocytosis	0.01077	OG0001565	Tfasc_v1.07146, Tfasc_v1.30451
BP	GO:0034052	positive regulation of plant-type hypersensitive response	0.01663	OG0003762	Tfasc_v1.19063
BP	GO:0001193	maintenance of transcriptional fidelity during DNA-templated transcription elongation from RNA polymerase II promoter	0.01663	OG0017208	Tfasc_v1.23134
BP	GO:0070537	histone H2A K63-linked deubiquitination	0.01663	OG0003494	Tfasc_v1.09279
BP	GO:0042254	ribosome biogenesis	0.017	OG0004801, OG0005370, OG0000200, OG0003427, OG0000666, OG0001664, OG0001618, OG0001774, OG0001956	Tfasc_v1.03365, Tfasc_v1.07109, Tfasc_v1.11802, Tfasc_v1.11809, Tfasc_v1.15245, Tfasc_v1.17835, Tfasc_v1.17836, Tfasc_v1.18502, Tfasc_v1.21514, Tfasc_v1.27455, Tfasc_v1.28063, Tfasc_v1.30512
BP	GO:1902600	proton transmembrane transport	0.01742	OG0000601, OG0013670, OG0000497, OG0016073, OG0009535	Tfasc_v1.01733, Tfasc_v1.03307, Tfasc_v1.12961, Tfasc_v1.21051, Tfasc_v1.25154
BP	GO:0045951	positive regulation of mitotic recombination	0.02484	OG0005503	Tfasc_v1.29346
BP	GO:0033615	mitochondrial proton-transporting ATP synthase complex assembly	0.02484	OG0015650	Tfasc_v1.30419
BP	GO:0070072	vacuolar proton-transporting V-type ATPase complex assembly	0.02484	OG0016980	Tfasc_v1.25107
BP	GO:0006223	uracil salvage	0.02484	OG0000826	Tfasc_v1.29555
BP	GO:0000717	nucleotide-excision repair, DNA duplex unwinding	0.02484	OG0005503	Tfasc_v1.29346
BP	GO:0018027	peptidyl-lysine dimethylation	0.03298	OG0013508	Tfasc_v1.24566
BP	GO:0009616	RNAi-mediated antiviral immune response	0.03298	OG0002794	Tfasc_v1.03344
BP	GO:0006015	5-phosphoribose 1-diphosphate biosynthetic process	0.03298	OG0001107	Tfasc_v1.20631
BP	GO:2000031	regulation of salicylic acid mediated signaling pathway	0.03298	OG0003762	Tfasc_v1.19063
BP	GO:0051315	attachment of mitotic spindle microtubules to kinetochore	0.03298	OG0003047	Tfasc_v1.05612
BP	GO:0071076	RNA 3' uridylation	0.03298	OG0005348	Tfasc_v1.07875
BP	GO:0006423	cysteinyl-tRNA aminoacylation	0.03298	OG0002483	Tfasc_v1.04021
BP	GO:0030490	maturation of SSU-rRNA	0.03619	OG0000666	Tfasc_v1.17835, Tfasc_v1.17836
BP	GO:0009116	nucleoside metabolic process	0.03806	OG0001107, OG0000826	Tfasc_v1.20631, Tfasc_v1.29555
BP	GO:0006164	purine nucleotide biosynthetic process	0.04096	OG0004984, OG0001107	Tfasc_v1.18809, Tfasc_v1.20631
BP	GO:0044571	[2Fe-2S] cluster assembly	0.04106	OG0001561	Tfasc_v1.25856
BP	GO:0045943	positive regulation of transcription by RNA polymerase I	0.04106	OG0001762	Tfasc_v1.15357
BP	GO:0070084	protein initiator methionine removal	0.04106	OG0012779	Tfasc_v1.21967
BP	GO:1900363	regulation of mRNA polyadenylation	0.04106	OG0003762	Tfasc_v1.19063
BP	GO:0007035	vacuolar acidification	0.04106	OG0013670	Tfasc_v1.03307
BP	GO:0006379	mRNA cleavage	0.04106	OG0017208	Tfasc_v1.23134
BP	GO:0006283	transcription-coupled nucleotide-excision repair	0.04106	OG0017208	Tfasc_v1.23134
BP	GO:0006228	UTP biosynthetic process	0.04106	OG0004984	Tfasc_v1.18809
BP	GO:0010492	maintenance of shoot apical meristem identity	0.04106	OG0002794	Tfasc_v1.03344
BP	GO:0060321	acceptance of pollen	0.04106	OG0003217	Tfasc_v1.08419
BP	GO:0000448	cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	0.04106	OG0001774	Tfasc_v1.27455
BP	GO:0010952	positive regulation of peptidase activity	0.04106	OG0016397	Tfasc_v1.11259
BP	GO:0046835	carbohydrate phosphorylation	0.04586	OG0010362, OG0000580	Tfasc_v1.07854, Tfasc_v1.09221
BP	GO:0098719	sodium ion import across plasma membrane	0.04907	OG0000497	Tfasc_v1.12961
BP	GO:0006183	GTP biosynthetic process	0.04907	OG0004984	Tfasc_v1.18809
BP	GO:0051601	exocyst localization	0.04907	OG0003217	Tfasc_v1.08419
BP	GO:0006542	glutamine biosynthetic process	0.04907	OG0013164	Tfasc_v1.07486
MF	GO:0051117	ATPase binding	2.6e-05	OG0013670, OG0000200	Tfasc_v1.03307, Tfasc_v1.11802, Tfasc_v1.11809, Tfasc_v1.17141
MF	GO:0080025	phosphatidylinositol-3,5-bisphosphate binding	0.00063	OG0015768, OG0006845	Tfasc_v1.26429, Tfasc_v1.27782
MF	GO:0046961	proton-transporting ATPase activity, rotational mechanism	0.00091	OG0000601, OG0013670, OG0009535	Tfasc_v1.01733, Tfasc_v1.03307, Tfasc_v1.25154
MF	GO:0047617	acyl-CoA hydrolase activity	0.00094	OG0014662, OG0011407	Tfasc_v1.15469, Tfasc_v1.17226
MF	GO:0032266	phosphatidylinositol-3-phosphate binding	0.00131	OG0015768, OG0006845	Tfasc_v1.26429, Tfasc_v1.27782
