Category	ID	Term	adj_pval	Orthogroups	Genes
BP	GO:1902600	proton transmembrane transport	2.8e-06		Tfasc_v1.01733-RA, Tfasc_v1.03307-RA, Tfasc_v1.09378-RA, Tfasc_v1.14165-RA, Tfasc_v1.14724-RA, Tfasc_v1.15749-RA, Tfasc_v1.16080-RA, Tfasc_v1.17712-RA, Tfasc_v1.18209-RA, Tfasc_v1.19742-RA
BP	GO:0005983	starch catabolic process	0.00016		Tfasc_v1.06749-RA, Tfasc_v1.23043-RA, Tfasc_v1.27353-RA
BP	GO:0007035	vacuolar acidification	0.00069		Tfasc_v1.03307-RA, Tfasc_v1.09378-RA
BP	GO:0061615	glycolytic process through fructose-6-phosphate	0.00439		Tfasc_v1.20370-RA, Tfasc_v1.24086-RA
BP	GO:0006096	glycolytic process	0.00516		Tfasc_v1.04514-RA, Tfasc_v1.17464-RA, Tfasc_v1.20370-RA, Tfasc_v1.21461-RA, Tfasc_v1.24086-RA, Tfasc_v1.26860-RA
BP	GO:0006094	gluconeogenesis	0.00676		Tfasc_v1.04514-RA, Tfasc_v1.07899-RA, Tfasc_v1.26280-RA
BP	GO:0006099	tricarboxylic acid cycle	0.00721		Tfasc_v1.03126-RA, Tfasc_v1.16311-RA, Tfasc_v1.17156-RA
BP	GO:0016126	sterol biosynthetic process	0.00881		Tfasc_v1.16794-RA, Tfasc_v1.21912-RA
BP	GO:0018298	protein-chromophore linkage	0.01211		Tfasc_v1.13157-RA, Tfasc_v1.25887-RA
BP	GO:0006002	fructose 6-phosphate metabolic process	0.01331		Tfasc_v1.20370-RA, Tfasc_v1.24086-RA
BP	GO:0033528	S-methylmethionine cycle	0.01678		Tfasc_v1.20494-RA
BP	GO:0042550	photosystem I stabilization	0.01678		Tfasc_v1.06259-RA
BP	GO:0000024	maltose biosynthetic process	0.01678		Tfasc_v1.27353-RA
BP	GO:0019252	starch biosynthetic process	0.01721		Tfasc_v1.16595-RA, Tfasc_v1.22969-RA
BP	GO:0000717	nucleotide-excision repair, DNA duplex unwinding	0.02507		Tfasc_v1.29344-RA
BP	GO:0015713	phosphoglycerate transmembrane transport	0.02507		Tfasc_v1.26941-RA
BP	GO:1900027	regulation of ruffle assembly	0.02507		Tfasc_v1.04956-RA
BP	GO:0045721	negative regulation of gluconeogenesis	0.02507		Tfasc_v1.26280-RA
BP	GO:0009448	gamma-aminobutyric acid metabolic process	0.02507		Tfasc_v1.26860-RA
BP	GO:0010142	farnesyl diphosphate biosynthetic process, mevalonate pathway	0.02507		Tfasc_v1.02234-RA
BP	GO:0009584	detection of visible light	0.02507		Tfasc_v1.13157-RA
BP	GO:0040009	regulation of growth rate	0.02507		Tfasc_v1.16001-RA
BP	GO:0045951	positive regulation of mitotic recombination	0.02507		Tfasc_v1.29344-RA
BP	GO:0000025	maltose catabolic process	0.02507		Tfasc_v1.23043-RA
BP	GO:0000381	regulation of alternative mRNA splicing, via spliceosome	0.02791		Tfasc_v1.12833-RA, Tfasc_v1.12834-RA
BP	GO:0035436	triose phosphate transmembrane transport	0.03328		Tfasc_v1.26941-RA
BP	GO:0006809	nitric oxide biosynthetic process	0.03328		Tfasc_v1.08596-RA
BP	GO:0015700	arsenite transport	0.03328		Tfasc_v1.01957-RA
BP	GO:0009234	menaquinone biosynthetic process	0.03328		Tfasc_v1.06259-RA
BP	GO:0010104	regulation of ethylene-activated signaling pathway	0.03328		Tfasc_v1.11684-RA
BP	GO:0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway	0.03328		Tfasc_v1.02234-RA
BP	GO:0018027	peptidyl-lysine dimethylation	0.03328		Tfasc_v1.24566-RA
BP	GO:0016540	protein autoprocessing	0.03328		Tfasc_v1.04317-RA
BP	GO:0030490	maturation of SSU-rRNA	0.0368		Tfasc_v1.17836-RA, Tfasc_v1.27134-RA
BP	GO:0017006	protein-tetrapyrrole linkage	0.04143		Tfasc_v1.13157-RA
